Sampling rate 50 Hz,,,,,
Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 3,Mouse 3
Run1,Run1,Run1,Run1,Run1,Run1
"5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion"
465nm,405nm,465nm,405nm,465nm,405nm
1.572149,1.1411543,1.3860054,1.2376169,1.3780091,1.1339676
1.5649624,1.1361945,1.3845884,1.2395401,1.3800335,1.1241493
1.5644563,1.145608,1.3854994,1.2427791,1.3770981,1.1201005
1.5671892,1.1400409,1.3824627,1.2347828,1.3841835,1.1316396
1.5480586,1.1450007,1.3731505,1.2454109,1.3716322,1.132247
1.5627356,1.1587665,1.3814505,1.2341754,1.3799323,1.1292104
1.5571685,1.1423689,1.384892,1.2314426,1.3728468,1.1375104
1.565671,1.1415591,1.3797299,1.2411597,1.3672798,1.1233395
1.5646588,1.1386238,1.3792237,1.2271913,1.3757823,1.1292104
1.566582,1.1407495,1.3886372,1.2392365,1.3558419,1.1401421
1.563849,1.1348786,1.3813493,1.2283047,1.3769969,1.1147358
1.5683026,1.123542,1.3902566,1.2424755,1.3678871,1.1176713
1.5532209,1.1475312,1.3901554,1.2239523,1.3807421,1.1298176
1.5610149,1.1355872,1.3814505,1.2342767,1.384892,1.1229347
1.5403659,1.1540092,1.3830701,1.2389328,1.3676846,1.1201005
1.568404,1.150264,1.3814505,1.2365035,1.3872201,1.1424701
1.5650636,1.1412555,1.3911676,1.2356938,1.3861067,1.1292104
1.5606099,1.1342713,1.3770981,1.2303292,1.3916738,1.1299188
1.5499818,1.1204041,1.3810457,1.2328596,1.3784139,1.1297164
1.5567636,1.1400409,1.3802359,1.2373133,1.3981519,1.1147358
1.5563587,1.1275908,1.3716322,1.2372121,1.3839811,1.1340688
1.5553465,1.1423689,1.3841835,1.2396413,1.4035165,1.1368018
1.550994,1.1404457,1.390358,1.2472328,1.3739603,1.1269835
1.5526136,1.1316396,1.3840823,1.2322522,1.3976457,1.1357896
1.5505892,1.15573,1.3813493,1.2336694,1.3808433,1.1317408
1.552816,1.1344738,1.3845884,1.2350864,1.4000751,1.1183798
1.5430989,1.1460128,1.3783127,1.2352889,1.3873214,1.129514
1.5517026,1.15158,1.3750737,1.2319486,1.3976457,1.1381177
1.5524112,1.1452031,1.3731505,1.2322522,1.3901554,1.1176713
1.5501842,1.1319432,1.3796287,1.2373133,1.388536,1.1269835
1.5530185,1.1486446,1.3801347,1.2356938,1.3807421,1.13417
1.5532209,1.1383201,1.37477,1.2372121,1.3695066,1.1302226
1.5340903,1.1395347,1.3841835,1.2345804,1.3944067,1.1226311
1.5651648,1.1466202,1.3759847,1.2435889,1.3787177,1.1178737
1.5708332,1.1331578,1.3800335,1.2365035,1.3878274,1.1254652
1.5711368,1.1202017,1.3791225,1.2336694,1.3895482,1.1346762
1.5630392,1.1335628,1.3760859,1.2374145,1.3830701,1.130425
1.5418843,1.1592727,1.3796287,1.2382243,1.4050348,1.127186
1.5571685,1.1277932,1.3861067,1.2329608,1.3811469,1.1259713
1.5355074,1.1331578,1.3851957,1.2315438,1.3622187,1.1344738
1.5394549,1.1362957,1.3823615,1.233973,1.3677858,1.1202017
1.5579783,1.147025,1.386714,1.2262803,1.386714,1.1372067
1.5499818,1.1383201,1.392281,1.234884,1.3653566,1.1261737
1.5675942,1.1380165,1.390358,1.2383255,1.3946092,1.112509
1.5586867,1.1517824,1.3807421,1.2332644,1.4043263,1.1362957
1.5637478,1.1445957,1.3838798,1.2237498,1.3937994,1.1156468
1.5584843,1.1331578,1.3811469,1.233062,1.3758835,1.1178737
1.5574721,1.14743,1.3793249,1.2351876,1.3967348,1.1317408
1.5382403,1.1356884,1.3789201,1.2368072,1.3821591,1.1314372
1.5557514,1.1408507,1.3787177,1.2336694,1.390864,1.1364982
1.5520062,1.1480372,1.3892446,1.2402487,1.4088812,1.1240481
1.5404671,1.1268823,1.3799323,1.2355925,1.395014,1.1285018
1.5406696,1.1419641,1.3850945,1.2337706,1.3912688,1.1301214
1.5435038,1.1514788,1.3763895,1.2360986,1.386714,1.1232383
1.5439087,1.1417615,1.3766932,1.2377181,1.3770981,1.13002
1.5471478,1.1458104,1.3700126,1.229317,1.3930908,1.1080554
1.54816,1.1302226,1.3779079,1.2388316,1.3842847,1.1174688
1.5487672,1.152086,1.3745676,1.2297218,1.3815517,1.1370043
1.5492734,1.1501628,1.3814505,1.2358962,1.3804383,1.1482397
1.5581807,1.1325506,1.3764908,1.224762,1.392281,1.1195945
1.5335842,1.130931,1.3870176,1.2301266,1.3877262,1.1112944
1.5443135,1.137814,1.3869164,1.2302278,1.3838798,1.129514
1.5627356,1.1353848,1.3830701,1.2285072,1.392281,1.126781
1.5572697,1.1463165,1.3846896,1.238123,1.384892,1.1430775
1.5637478,1.1407495,1.3776042,1.2371109,1.3821591,1.1310322
1.5444148,1.1471263,1.370114,1.2408559,1.4118166,1.1315384
1.5551441,1.1436847,1.3849933,1.2377181,1.3999739,1.1172664
1.5562575,1.1405469,1.3827664,1.2431841,1.4057434,1.1337652
1.5529172,1.152997,1.3845884,1.2353901,1.384892,1.1412555
1.5657722,1.1656495,1.3778067,1.2443987,1.3822603,1.1352835
1.5551441,1.1398385,1.3821591,1.2418681,1.4033141,1.1249591
1.5529172,1.1419641,1.369709,1.2250657,1.3995689,1.1332592
1.5204257,1.1619043,1.377503,1.2354913,1.3915726,1.1234407
1.5499818,1.14743,1.3818555,1.2359974,1.3907628,1.136903
1.5453258,1.1174688,1.3730493,1.235795,1.3939006,1.1198981
1.567088,1.1477336,1.376592,1.225673,1.3813493,1.1280969
1.5453258,1.1607909,1.3725432,1.2420707,1.3969373,1.1195945
1.5551441,1.1581593,1.384386,1.2382243,1.3995689,1.1344738
1.546338,1.1371055,1.3635346,1.2354913,1.416169,1.125364
1.5663795,1.1379153,1.3744664,1.2372121,1.4047312,1.1307286
1.5741735,1.1484421,1.3773005,1.2314426,1.4022007,1.1147358
1.5489696,1.128603,1.3751749,1.2432853,1.405136,1.1261737
1.5547392,1.146519,1.375681,1.245917,1.3709236,1.1344738
1.5708332,1.1573495,1.3811469,1.238123,1.3812481,1.1248579
1.5687076,1.131842,1.376592,1.2309364,1.3927872,1.1206067
1.5662783,1.1429763,1.3761871,1.2333657,1.3905604,1.1329554
1.5551441,1.1321456,1.3778067,1.229317,1.401897,1.1305262
1.5405684,1.1468226,1.3829689,1.2412609,1.4025043,1.1223273
1.5488684,1.152086,1.3746688,1.23124,1.3901554,1.1288054
1.5593953,1.1477336,1.3711262,1.2434877,1.3803371,1.1217201
1.5479574,1.146519,1.3761871,1.2355925,1.393192,1.1402433
1.5552453,1.1417615,1.3789201,1.2320498,1.3920786,1.130425
1.5774125,1.1650422,1.3835762,1.2275962,1.3980507,1.1386238
1.5634441,1.1543128,1.3680896,1.2406535,1.3864104,1.130931
1.5470464,1.1418629,1.3713286,1.2417669,1.3946092,1.1241493
1.5450221,1.1391299,1.3668749,1.2417669,1.382564,1.1306274
1.5397587,1.1392311,1.371531,1.2343779,1.3865116,1.1266798
1.5512977,1.153908,1.3741627,1.2302278,1.3831713,1.118481
1.5538282,1.1444945,1.3736566,1.2392365,1.3643444,1.1285018
1.5660758,1.132753,1.37477,1.2296206,1.3752761,1.1161529
1.5530185,1.1489482,1.3822603,1.2359974,1.3833737,1.1306274
1.5692136,1.1472275,1.3811469,1.2490548,1.3760859,1.1188859
1.546844,1.137814,1.3788189,1.2332644,1.3835762,1.1225297
1.5626343,1.137814,1.3780091,1.2386291,1.3840823,1.1331578
1.570327,1.1222261,1.3754786,1.229317,1.375681,1.1303238
1.5460343,1.1373079,1.3872201,1.2414633,1.3787177,1.1219225
1.5398599,1.1490494,1.372948,1.2429816,1.3744664,1.1279957
1.5456294,1.1229347,1.3857018,1.233973,1.388536,1.1347774
1.5263976,1.150264,1.3769969,1.233062,1.3832725,1.132247
1.5620271,1.1494544,1.386714,1.2379206,1.37062,1.1352835
1.5530185,1.1395347,1.3761871,1.2220291,1.3777055,1.1046139
1.5544355,1.1471263,1.3847908,1.2435889,1.375681,1.1191895
1.5576745,1.1443933,1.3871189,1.235795,1.3962287,1.1183798
1.5706308,1.1431787,1.3842847,1.2271913,1.3792237,1.1403445
1.5502856,1.158058,1.3853981,1.2278998,1.3782115,1.1124078
1.5530185,1.1375104,1.3783127,1.2329608,1.3887384,1.1236433
1.5510952,1.1352835,1.3875238,1.2335682,1.3883336,1.1330566
1.5512977,1.1395347,1.3766932,1.2369084,1.3704176,1.1247567
1.5671892,1.1492519,1.370114,1.2323534,1.3778067,1.1320444
1.5386453,1.1450007,1.3779079,1.2250657,1.3731505,1.1272871
1.5540307,1.1560336,1.3803371,1.2241547,1.3743652,1.1460128
1.5458318,1.1527946,1.3873214,1.2320498,1.3809445,1.1275908
1.5531197,1.1370043,1.386714,1.2410585,1.3875238,1.1155456
1.5525124,1.1452031,1.3911676,1.2305316,1.3793249,1.1150395
1.5538282,1.1347774,1.3796287,1.2394389,1.3760859,1.1203029
1.5542331,1.1282994,1.3740615,1.2336694,1.3762883,1.1290079
1.5547392,1.1510738,1.3804383,1.2351876,1.3911676,1.1187847
1.5610149,1.145608,1.3746688,1.2345804,1.3754786,1.1099786
1.5682014,1.1390287,1.3812481,1.2364023,1.3679883,1.1251615
1.5692136,1.1252627,1.3780091,1.2382243,1.3910664,1.1321456
1.5598001,1.1461141,1.3773005,1.2331632,1.388131,1.1212139
1.5381391,1.1426725,1.3763895,1.2522938,1.3877262,1.1255664
1.5653673,1.1420653,1.3822603,1.2287096,1.3947104,1.1224285
1.5404671,1.1535032,1.3768957,1.2360986,1.3976457,1.1285018
1.5606099,1.1427737,1.3826652,1.238123,1.3864104,1.1375104
1.5658734,1.1371055,1.3749725,1.2389328,1.3947104,1.1147358
1.5586867,1.1284006,1.3759847,1.232151,1.3889408,1.1326518
1.5586867,1.1209103,1.3647493,1.2302278,1.387625,1.1211127
1.5594965,1.1247567,1.3611053,1.2366047,1.3789201,1.1412555
1.552816,1.1441909,1.3794261,1.2340742,1.390358,1.1342713
1.5599015,1.1433811,1.3806407,1.2436901,1.3786165,1.1081566
1.5598001,1.1397372,1.3802359,1.2305316,1.3939006,1.1212139
1.5607111,1.1411543,1.3796287,1.2252681,1.3803371,1.1222261
1.5503868,1.1406481,1.3690006,1.2331632,1.3712274,1.1349798
1.5484636,1.1492519,1.3716322,1.244095,1.3739603,1.130931
1.5540307,1.1420653,1.3656602,1.252395,1.3741627,1.1144322
1.5547392,1.1372067,1.3840823,1.2411597,1.3815517,1.1223273
1.5626343,1.1391299,1.37062,1.2382243,1.3728468,1.1377128
1.5458318,1.1475312,1.3782115,1.2328596,1.3716322,1.1315384
1.5632417,1.1430775,1.3764908,1.2337706,1.3746688,1.131336
1.5511965,1.1455067,1.3685956,1.2253693,1.3846896,1.132247
1.5652661,1.1454055,1.3864104,1.2246608,1.3713286,1.130425
1.5571685,1.1448994,1.3754786,1.2317462,1.3685956,1.1306274
1.5511965,1.1428751,1.377503,1.2425767,1.3725432,1.1414579
1.5464392,1.1410531,1.3836774,1.2346816,1.3787177,1.1469238
1.5522087,1.1317408,1.3716322,1.2427791,1.3801347,1.131336
1.5633429,1.1507702,1.3779079,1.2415645,1.3782115,1.1150395
1.5423903,1.132753,1.3755798,1.2322522,1.3659639,1.1376116
1.5693148,1.1402433,1.3793249,1.236706,1.3835762,1.1242505
1.5676954,1.1385225,1.3752761,1.2418681,1.3766932,1.1399397
1.5583831,1.1415591,1.3787177,1.2447023,1.3709236,1.1325506
1.5663795,1.1390287,1.3732518,1.2366047,1.3768957,1.11757
1.5662783,1.1416603,1.3661664,1.245917,1.3815517,1.11757
1.5590917,1.1416603,1.3766932,1.2251669,1.3773005,1.1163554
1.5603063,1.131842,1.3693042,1.2292156,1.3865116,1.1150395
1.5628368,1.1361945,1.3757823,1.2388316,1.3973421,1.1395347
1.5653673,1.1232383,1.3750737,1.245917,1.3860054,1.1213151
1.5443135,1.1435835,1.3795273,1.2286084,1.3594859,1.1433811
1.5729588,1.1328542,1.3759847,1.238123,1.3748713,1.1410531
1.5706308,1.1476324,1.3811469,1.2423743,1.3806407,1.1368018
1.5484636,1.1382189,1.3737578,1.2257742,1.3669761,1.1311336
1.5570673,1.1428751,1.372948,1.2415645,1.3753774,1.125364
1.5549417,1.1512762,1.3818555,1.2394389,1.3891432,1.1287042
1.5627356,1.147025,1.3647493,1.2251669,1.3727456,1.1294128
1.5615209,1.1462153,1.3755798,1.2392365,1.3829689,1.1136224
1.5565611,1.143786,1.3712274,1.2327584,1.3806407,1.1248579
1.5624319,1.1424701,1.3811469,1.2350864,1.3778067,1.1390287
1.5572697,1.135992,1.3789201,1.23124,1.3927872,1.1334616
1.5435038,1.1572483,1.3694054,1.232556,1.4056422,1.13417
1.5507916,1.1346762,1.3708224,1.2418681,1.3923823,1.1445957
1.5653673,1.1422677,1.3744664,1.2290132,1.3994677,1.1237445
1.563849,1.1435835,1.3757823,1.2374145,1.3781103,1.1201005
1.5609136,1.1425713,1.376592,1.2322522,1.3877262,1.1273884
1.5620271,1.1408507,1.3728468,1.2331632,1.3814505,1.1323482
1.5518038,1.1457092,1.3778067,1.2388316,1.3861067,1.131842
1.5699222,1.1299188,1.3785151,1.2313412,1.3925848,1.1353848
1.5654685,1.1372067,1.3617127,1.244095,1.3909652,1.134575
1.5771089,1.1238457,1.3781103,1.2290132,1.3955201,1.1355872
1.5563587,1.1431787,1.3759847,1.2419693,1.3831713,1.1237445
1.553727,1.1303238,1.3728468,1.2388316,1.3807421,1.1376116
1.5580795,1.1294128,1.3711262,1.2455121,1.3722396,1.133664
1.5547392,1.1455067,1.3865116,1.2493584,1.3934958,1.1246554
1.5762991,1.1303238,1.3716322,1.2333657,1.4040226,1.1379153
1.5643551,1.1374091,1.3728468,1.2474353,1.3831713,1.1325506
1.5569661,1.143786,1.3763895,1.2354913,1.3768957,1.1361945
1.5700234,1.1315384,1.3752761,1.2285072,1.3864104,1.1377128
1.5601039,1.1270847,1.3730493,1.232151,1.3927872,1.1245542
1.5558527,1.1333604,1.3812481,1.2383255,1.3963299,1.1333604
1.5593953,1.1392311,1.3636359,1.245917,1.3999739,1.130425
1.562938,1.1399397,1.3803371,1.2415645,1.3850945,1.1260725
1.5557514,1.135486,1.373859,1.2217253,1.4044275,1.1427737
1.553727,1.1382189,1.3819567,1.2345804,1.4054397,1.1436847
1.5494758,1.1421665,1.3796287,1.2398437,1.4000751,1.1356884
1.5553465,1.1395347,1.3777055,1.2397425,1.4016945,1.1397372
1.5507916,1.1329554,1.3847908,1.2374145,1.393597,1.1153432
1.5701246,1.1339676,1.3797299,1.2371109,1.4062494,1.1391299
1.5699222,1.1458104,1.3665712,1.2405523,1.4181935,1.1324494
1.5824735,1.1507702,1.3819567,1.2528,1.4099946,1.1181773
1.5649624,1.1406481,1.3802359,1.2435889,1.4135373,1.131842
1.5521075,1.1436847,1.3835762,1.2332644,1.4107032,1.1316396
1.5589905,1.151175,1.3822603,1.2436901,1.41293,1.130425
1.5578771,1.1401421,1.3837786,1.2388316,1.4010873,1.1340688
1.5578771,1.132247,1.388536,1.239945,1.3910664,1.1228335
1.5755905,1.1392311,1.3823615,1.2360986,1.4054397,1.1323482
1.5475526,1.1353848,1.3712274,1.2318474,1.4079702,1.13417
1.5617234,1.1394335,1.3739603,1.2406535,1.3838798,1.1349798
1.5508928,1.1348786,1.3830701,1.2359974,1.4080714,1.1066383
1.5598001,1.1355872,1.3666724,1.2366047,1.3961275,1.1185822
1.5441111,1.1525922,1.3763895,1.2404511,1.3994677,1.1186835
1.5640514,1.131842,1.3826652,1.238123,1.4079702,1.1274896
1.5741735,1.1393323,1.373353,1.2329608,1.3916738,1.1212139
1.5766027,1.1269835,1.3822603,1.2425767,1.3910664,1.1289066
1.5672904,1.1375104,1.3777055,1.2430828,1.3714298,1.1214163
1.5642539,1.1404457,1.3782115,1.2395401,1.3930908,1.133664
1.5758942,1.1389275,1.3690006,1.2376169,1.4050348,1.1288054
1.5610149,1.1559324,1.3752761,1.2385279,1.4024031,1.1048163
1.5599015,1.1422677,1.3821591,1.2415645,1.4036177,1.1236433
1.5579783,1.1463165,1.372948,1.2412609,1.3928884,1.116659
1.5788295,1.1419641,1.375681,1.2365035,1.3877262,1.1179749
1.5635453,1.1435835,1.3789201,1.2389328,1.3988605,1.1153432
1.573971,1.1302226,1.3799323,1.2334669,1.3839811,1.1269835
1.5575733,1.1393323,1.3776042,1.2353901,1.3896494,1.1266798
1.5630392,1.1453043,1.3725432,1.2318474,1.3833737,1.1064358
1.5578771,1.1447982,1.3860054,1.2345804,1.3768957,1.1224285
1.552816,1.1285018,1.3745676,1.2313412,1.3865116,1.1349798
1.5543343,1.1481384,1.3861067,1.2453097,1.3735554,1.126781
1.5616221,1.146519,1.373859,1.2351876,1.3884348,1.1321456
1.5470464,1.1423689,1.3838798,1.2373133,1.3844872,1.130931
1.549577,1.1525922,1.3740615,1.2350864,1.3783127,1.1163554
1.5706308,1.126275,1.3707212,1.2308352,1.393597,1.1395347
1.5462368,1.1530982,1.3771993,1.2401475,1.3916738,1.1150395
1.5601039,1.1407495,1.3837786,1.2380219,1.4005811,1.1119016
1.5673918,1.1361945,1.3838798,1.2414633,1.3943055,1.1236433
1.562938,1.1401421,1.3803371,1.2297218,1.3871189,1.1182785
1.5483624,1.1388263,1.3739603,1.2310376,1.3888396,1.1202017
1.5465404,1.1413567,1.3751749,1.2361999,1.3930908,1.1275908
1.5599015,1.1339676,1.3778067,1.2454109,1.3896494,1.1380165
1.5533221,1.1413567,1.3809445,1.2375157,1.3880298,1.1213151
1.5636466,1.1425713,1.3836774,1.2352889,1.393597,1.1189871
1.5653673,1.1656495,1.3807421,1.2359974,1.4040226,1.1229347
1.5768051,1.1491506,1.3748713,1.2329608,1.3863091,1.13002
1.5608124,1.1499604,1.3782115,1.228406,1.3927872,1.1263762
1.567999,1.1542116,1.3778067,1.2401475,1.395014,1.1172664
1.5487672,1.1534019,1.3797299,1.2237498,1.3771993,1.1376116
1.5561563,1.1542116,1.3808433,1.2393377,1.3828677,1.1202017
1.5475526,1.1411543,1.3758835,1.2402487,1.3801347,1.125364
1.5589905,1.1307286,1.3773005,1.2391353,1.4020995,1.1241493
1.552816,1.1380165,1.3707212,1.2242559,1.3921798,1.1185822
1.5623307,1.1500616,1.3709236,1.2411597,1.3801347,1.1273884
1.5791333,1.1219225,1.3753774,1.2340742,1.3896494,1.1334616
1.5550429,1.1364982,1.3863091,1.2377181,1.3804383,1.1417615
1.5614197,1.1346762,1.3870176,1.2354913,1.402808,1.1299188
1.5543343,1.1209103,1.3699114,1.2516866,1.3949128,1.1339676
1.5446172,1.1621069,1.3838798,1.2301266,1.3795273,1.1222261
1.5567636,1.1223273,1.3710248,1.2421719,1.3973421,1.1170639
1.5507916,1.1367006,1.3808433,1.2454109,1.3847908,1.1334616
1.5605087,1.1363969,1.3768957,1.2337706,1.3849933,1.1156468
1.5398599,1.1373079,1.3797299,1.2497634,1.3770981,1.1171651
1.5553465,1.1329554,1.373859,1.2380219,1.3932933,1.116659
1.565671,1.1265786,1.3808433,1.2344791,1.3996701,1.1339676
1.5720478,1.137814,1.381653,1.2262803,1.3827664,1.1265786
1.5636466,1.1391299,1.383475,1.225673,1.3854994,1.1215177
1.565671,1.1305262,1.3844872,1.2383255,1.3847908,1.131336
1.5578771,1.1388263,1.3859042,1.2374145,1.3810457,1.1346762
1.5492734,1.1443933,1.3755798,1.2469292,1.3847908,1.1353848
1.5547392,1.1326518,1.3814505,1.2515852,1.3849933,1.1315384
1.5623307,1.1459116,1.3838798,1.2404511,1.3635346,1.1189871
1.5512977,1.1546166,1.3800335,1.2343779,1.3821591,1.13417
1.5535246,1.1379153,1.3805395,1.2245595,1.3802359,1.1402433
1.5593953,1.127692,1.3886372,1.2395401,1.3782115,1.1307286
1.5475526,1.1509726,1.3761871,1.2353901,1.385803,1.1215177
1.5688088,1.1507702,1.383475,1.2360986,1.401897,1.118481
1.5524112,1.1390287,1.3851957,1.2319486,1.372948,1.13002
1.5548404,1.1510738,1.3842847,1.2278998,1.3880298,1.1188859
1.5635453,1.1400409,1.3872201,1.2434877,1.384386,1.1268823
1.5581807,1.1499604,1.3905604,1.226584,1.3776042,1.137814
1.5502856,1.1326518,1.3934958,1.2202071,1.3849933,1.1161529
1.5511965,1.1329554,1.384892,1.2319486,1.3953177,1.1245542
1.5503868,1.1399397,1.3823615,1.2448035,1.3824627,1.1332592
1.5631405,1.1237445,1.375681,1.238123,1.3895482,1.1155456
1.551399,1.1485434,1.3930908,1.2345804,1.3742639,1.1374091
1.5633429,1.134575,1.3844872,1.2438926,1.3779079,1.1306274
1.5506904,1.145608,1.3839811,1.2402487,1.3872201,1.1331578
1.5593953,1.127692,1.3728468,1.2388316,1.3882324,1.1418629
1.5599015,1.1458104,1.3849933,1.238123,1.3811469,1.127186
1.546844,1.1374091,1.3897506,1.2360986,1.3800335,1.1301214
1.5713392,1.1536044,1.3672798,1.2383255,1.3787177,1.1319432
1.5487672,1.1514788,1.3784139,1.2347828,1.3870176,1.1330566
1.5545368,1.1471263,1.376592,1.2395401,1.3809445,1.1338664
1.569416,1.1340688,1.3807421,1.2255718,1.3767945,1.132247
1.5582819,1.136903,1.3809445,1.2258754,1.3705188,1.1176713
1.5554477,1.1460128,1.3812481,1.2472328,1.3583724,1.1326518
1.5578771,1.1373079,1.3880298,1.22709,1.3755798,1.135992
1.5666832,1.1499604,1.3905604,1.2424755,1.376592,1.1248579
1.5630392,1.1430775,1.3849933,1.2327584,1.3653566,1.1236433
1.5410745,1.158058,1.3893458,1.2221303,1.3786165,1.1277932
1.56476,1.1269835,1.3721383,1.2364023,1.3711262,1.130425
1.566177,1.1492519,1.3699114,1.2392365,1.3809445,1.1245542
1.567493,1.1434823,1.3888396,1.2297218,1.3770981,1.1164566
1.5701246,1.1280969,1.3709236,1.2388316,1.3559431,1.118481
1.5505892,1.1185822,1.3803371,1.2292156,1.3799323,1.1357896
1.5652661,1.1289066,1.3726444,1.2395401,1.3500724,1.1242505
1.5616221,1.1383201,1.3741627,1.2317462,1.369203,1.1164566
1.5648612,1.1422677,1.3751749,1.2441963,1.3814505,1.1163554
1.5683026,1.1334616,1.3761871,1.2333657,1.3631297,1.1294128
1.5602051,1.1356884,1.3770981,1.2341754,1.384892,1.1294128
1.5543343,1.1379153,1.3695066,1.2391353,1.3754786,1.131842
1.5381391,1.1421665,1.3680896,1.2377181,1.3635346,1.1131164
1.5610149,1.1337652,1.3900542,1.2366047,1.3796287,1.1293116
1.5515002,1.1450007,1.3905604,1.2332644,1.3781103,1.1246554
1.5705295,1.1293116,1.3637371,1.2411597,1.3854994,1.1239469
1.5527148,1.146519,1.3839811,1.2336694,1.3779079,1.1130152
1.5645576,1.1444945,1.3810457,1.2432853,1.3958238,1.1254652
1.5719466,1.1361945,1.3696078,1.2313412,1.3725432,1.1299188
1.5668856,1.1317408,1.3794261,1.2360986,1.3793249,1.134575
1.5605087,1.133664,1.3862079,1.2243571,1.3691018,1.1358908
1.5764003,1.1333604,1.3714298,1.233062,1.3913702,1.1256676
1.5616221,1.146519,1.3906616,1.2305316,1.3753774,1.1270847
1.5574721,1.1382189,1.3803371,1.2225351,1.3835762,1.1146346
1.593304,1.1443933,1.3703164,1.225673,1.3742639,1.1204041
1.5682014,1.1428751,1.3863091,1.2323534,1.3635346,1.135486
1.567999,1.130425,1.389042,1.2455121,1.342987,1.116659
1.5648612,1.144697,1.3897506,1.2333657,1.384892,1.135081
1.5603063,1.148341,1.3813493,1.2458158,1.3769969,1.1435835
1.5572697,1.1319432,1.3924836,1.2389328,1.3739603,1.1424701
1.5650636,1.1258701,1.3731505,1.2296206,1.3644456,1.1343726
1.5711368,1.1358908,1.3807421,1.2408559,1.3770981,1.1381177
1.5609136,1.1364982,1.392686,1.2423743,1.3877262,1.1225297
1.5606099,1.1460128,1.382564,1.2431841,1.3803371,1.1280969
1.5691124,1.1273884,1.3863091,1.2375157,1.3883336,1.1212139
1.5731612,1.150264,1.3813493,1.2268876,1.3841835,1.1402433
1.5719466,1.1534019,1.3887384,1.2398437,1.3746688,1.1272871
1.5652661,1.1421665,1.3795273,1.2380219,1.3901554,1.1210115
1.5633429,1.1421665,1.3703164,1.2369084,1.384892,1.1219225
1.5654685,1.131842,1.3696078,1.2300254,1.3778067,1.1225297
1.5517026,1.130931,1.3762883,1.2355925,1.375681,1.1230359
1.565671,1.129514,1.3853981,1.2368072,1.3662676,1.1248579
1.57306,1.1402433,1.372442,1.2306328,1.3801347,1.1240481
1.5688088,1.1306274,1.3810457,1.233973,1.389953,1.1364982
1.5611161,1.1434823,1.3774017,1.2416657,1.3759847,1.1270847
1.5594965,1.1507702,1.3734542,1.2350864,1.3827664,1.1165578
1.5768051,1.144697,1.3736566,1.2425767,1.3909652,1.1108896
1.5335842,1.1368018,1.3636359,1.2292156,1.3751749,1.1321456
1.5672904,1.1368018,1.3748713,1.2505732,1.3844872,1.1170639
1.56476,1.123542,1.3716322,1.2372121,1.3741627,1.1230359
1.5627356,1.1368018,1.3610041,1.2212193,1.3778067,1.1183798
1.5777161,1.15158,1.3746688,1.2359974,1.3617127,1.1294128
