Sampling rate 20 Hz,,,,,,,,,
,Mouse 1,Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 2,Mouse 3,Mouse 3,Mouse 3
,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
,"10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF"
Time,465nm,405nm,Stim,465nm,405nm,Stim,465nm,405nm,Stim
225,1.7818769,1.6391567,FALSE,1.8119392,1.3419747,FALSE,1.7169949,1.5331793,FALSE
226,1.7674024,1.6381445,FALSE,1.8209478,1.3603967,FALSE,1.7449316,1.5231586,FALSE
227,1.7774231,1.6435091,FALSE,1.8061696,1.368798,FALSE,1.7342023,1.5294342,FALSE
228,1.7743866,1.6411811,FALSE,1.8450382,1.3581699,FALSE,1.7419962,1.5390501,FALSE
229,1.7562683,1.6219493,FALSE,1.8316771,1.3748713,FALSE,1.7362267,1.5222476,FALSE
230,1.765378,1.6477604,FALSE,1.821049,1.3568541,FALSE,1.7347083,1.509595,FALSE
231,1.7712488,1.6325774,FALSE,1.8402808,1.3574615,FALSE,1.744223,1.5267012,FALSE
232,1.7651756,1.6426994,FALSE,1.8172027,1.3604981,FALSE,1.7517133,1.5378355,FALSE
233,1.7605195,1.6407762,FALSE,1.8321832,1.3355979,FALSE,1.7318742,1.5322684,FALSE
234,1.7564707,1.6442177,FALSE,1.8188221,1.3598907,FALSE,1.7212461,1.5393537,FALSE
235,1.7542439,1.6181029,FALSE,1.8117368,1.3634334,FALSE,1.7336961,1.5281184,FALSE
236,1.7917964,1.6381445,FALSE,1.827021,1.35402,FALSE,1.7289388,1.5170853,FALSE
237,1.7777269,1.6428006,FALSE,1.8110282,1.3654578,FALSE,1.7336961,1.5458318,FALSE
238,1.7766135,1.6400677,FALSE,1.8312722,1.3573602,FALSE,1.728534,1.5066597,FALSE
239,1.7721598,1.6302493,FALSE,1.810927,1.3567529,FALSE,1.743717,1.5304464,FALSE
240,1.7918977,1.6196213,FALSE,1.8389649,1.3691018,FALSE,1.7372389,1.5406696,FALSE
241,1.7710463,1.6203297,FALSE,1.8390661,1.3465296,FALSE,1.7447292,1.524272,FALSE
242,1.7828891,1.6250871,FALSE,1.8179111,1.3533114,FALSE,1.7426035,1.5191097,FALSE
243,1.763556,1.6311603,FALSE,1.8225673,1.3557407,FALSE,1.7303559,1.527005,FALSE
244,1.7761073,1.6437116,FALSE,1.8232758,1.3626237,FALSE,1.7270156,1.5285232,FALSE
245,1.7717549,1.6400677,FALSE,1.8016148,1.3618139,FALSE,1.7309632,1.5198183,FALSE
246,1.7683134,1.6221517,FALSE,1.8016148,1.3519956,FALSE,1.7235742,1.5280172,FALSE
247,1.7548511,1.6420921,FALSE,1.8204417,1.3555382,FALSE,1.7256998,1.5315598,FALSE
248,1.7736781,1.6343993,FALSE,1.8321832,1.3484528,FALSE,1.740984,1.5306488,FALSE
249,1.765783,1.6192163,FALSE,1.827021,1.3525016,FALSE,1.7282302,1.5319647,FALSE
250,1.7703378,1.6369299,FALSE,1.83026,1.3594859,FALSE,1.7176021,1.5248793,FALSE
251,1.7687182,1.6398653,FALSE,1.8054612,1.36232,FALSE,1.7404779,1.5503868,FALSE
252,1.7626451,1.6512018,FALSE,1.8174051,1.364142,FALSE,1.7268132,1.5322684,FALSE
253,1.7615317,1.6371323,FALSE,1.8098136,1.3577651,FALSE,1.7268132,1.527005,FALSE
254,1.7668964,1.6408774,FALSE,1.8295515,1.355437,FALSE,1.7348096,1.5416818,FALSE
255,1.7649732,1.6505946,FALSE,1.8211502,1.3438979,FALSE,1.7296474,1.5363171,FALSE
256,1.7689208,1.6145602,FALSE,1.8131539,1.3597895,FALSE,1.7173997,1.5542331,FALSE
257,1.7718561,1.6454324,FALSE,1.844026,1.3467321,FALSE,1.7374413,1.5318635,FALSE
258,1.7685158,1.6306542,FALSE,1.8277296,1.352704,FALSE,1.7173997,1.5379367,FALSE
259,1.7646695,1.6203297,FALSE,1.829349,1.3482504,FALSE,1.7386559,1.5355074,FALSE
260,1.7751963,1.6463434,FALSE,1.8460504,1.3556395,FALSE,1.7411865,1.5151622,FALSE
261,1.765783,1.6255932,FALSE,1.8336003,1.3490602,FALSE,1.7346071,1.513239,FALSE
262,1.7667952,1.6299456,FALSE,1.8407869,1.3432906,FALSE,1.7264084,1.5267012,FALSE
263,1.7613292,1.6409787,FALSE,1.8101172,1.3611053,FALSE,1.7407815,1.5379367,FALSE
264,1.764872,1.6202285,FALSE,1.8244905,1.3634334,FALSE,1.7316718,1.5259928,FALSE
265,1.7803586,1.6180017,FALSE,1.8374467,1.3683932,FALSE,1.7372389,1.546844,FALSE
266,1.7594061,1.6374359,FALSE,1.8317783,1.3556395,FALSE,1.7362267,1.5374305,FALSE
267,1.7517133,1.6443189,FALSE,1.8419003,1.353109,FALSE,1.7018119,1.5236647,FALSE
268,1.7827879,1.6146615,FALSE,1.8322845,1.3388369,FALSE,1.7277242,1.531155,FALSE
269,1.7535353,1.6285286,FALSE,1.8303612,1.356348,FALSE,1.7232705,1.5381391,FALSE
270,1.7778281,1.6367275,FALSE,1.8304625,1.3488578,FALSE,1.7322791,1.531155,FALSE
271,1.7643658,1.6422945,FALSE,1.8327905,1.3688992,FALSE,1.7261046,1.5281184,FALSE
272,1.7757025,1.6238725,FALSE,1.8396735,1.3619151,FALSE,1.7255986,1.5345964,FALSE
273,1.7544463,1.6290346,FALSE,1.8295515,1.3610041,FALSE,1.7204363,1.5381391,FALSE
274,1.7779293,1.6379421,FALSE,1.826515,1.353615,FALSE,1.7283314,1.5164781,FALSE
275,1.7781317,1.6345005,FALSE,1.8236808,1.3645468,FALSE,1.7430084,1.5287256,FALSE
276,1.7896708,1.6349055,FALSE,1.8112307,1.3612065,FALSE,1.7143631,1.5326732,FALSE
277,1.7710463,1.62782,FALSE,1.8190246,1.3627249,FALSE,1.7203351,1.5247781,FALSE
278,1.7785367,1.6479628,FALSE,1.8283368,1.3596883,FALSE,1.7515109,1.5382403,FALSE
279,1.7958453,1.6394603,FALSE,1.8402808,1.3609029,FALSE,1.7327852,1.5216403,FALSE
280,1.7710463,1.6308566,FALSE,1.8137612,1.346226,FALSE,1.722562,1.5465404,FALSE
281,1.7622402,1.6355127,FALSE,1.8232758,1.3565505,FALSE,1.7273192,1.532572,FALSE
282,1.7740829,1.6398653,FALSE,1.8376491,1.3397479,FALSE,1.7233717,1.5314586,FALSE
283,1.7611268,1.6461408,FALSE,1.826515,1.3475418,FALSE,1.7274206,1.5281184,FALSE
284,1.7689208,1.6160785,FALSE,1.8290454,1.3676846,FALSE,1.7273192,1.5482612,FALSE
285,1.7685158,1.6373347,FALSE,1.8182149,1.3477443,FALSE,1.7325827,1.5175915,FALSE
286,1.783294,1.6453311,FALSE,1.8347137,1.35402,FALSE,1.7136546,1.5347989,FALSE
287,1.763556,1.6468494,FALSE,1.8349161,1.3661664,FALSE,1.7298498,1.5393537,FALSE
288,1.7848122,1.6288322,FALSE,1.824288,1.3567529,FALSE,1.7265096,1.5485648,FALSE
289,1.7655804,1.6379421,FALSE,1.806777,1.3629273,FALSE,1.7360243,1.5353049,FALSE
290,1.756167,1.6390555,FALSE,1.8289442,1.3488578,FALSE,1.7295462,1.5266,FALSE
291,1.7682122,1.641586,FALSE,1.8248954,1.3547285,FALSE,1.7158815,1.5402647,FALSE
292,1.7710463,1.6416872,FALSE,1.8268186,1.3583724,FALSE,1.7311656,1.5435038,FALSE
293,1.7800549,1.6461408,FALSE,1.8383577,1.364142,FALSE,1.735923,1.5295354,FALSE
294,1.7602158,1.6207347,FALSE,1.8158869,1.3616115,FALSE,1.7303559,1.5428965,FALSE
295,1.7796501,1.6410799,FALSE,1.8480748,1.3417723,FALSE,1.723473,1.5317622,FALSE
296,1.7660866,1.6371323,FALSE,1.8196319,1.3508822,FALSE,1.714768,1.528422,FALSE
297,1.7724634,1.634703,FALSE,1.8338027,1.3637371,FALSE,1.7197278,1.5240695,FALSE
298,1.761228,1.6366261,FALSE,1.8206441,1.3574615,FALSE,1.7295462,1.5390501,FALSE
299,1.7655804,1.642497,FALSE,1.8131539,1.350376,FALSE,1.7417938,1.5411757,FALSE
300,1.7573817,1.6253908,FALSE,1.8225673,1.3546273,FALSE,1.731773,1.5310537,FALSE
301,1.7517133,1.6350067,FALSE,1.8298552,1.3619151,FALSE,1.7202339,1.5332806,FALSE
302,1.7591023,1.6263018,FALSE,1.8373455,1.3534126,FALSE,1.7387571,1.5310537,FALSE
303,1.7699329,1.6321725,FALSE,1.8113319,1.3518944,FALSE,1.7343035,1.5268024,FALSE
304,1.7515109,1.6300468,FALSE,1.8328917,1.3428857,FALSE,1.7343035,1.5395561,FALSE
305,1.7696292,1.6545421,FALSE,1.8271222,1.3677858,FALSE,1.7262058,1.5267012,FALSE
306,1.7760061,1.6536311,FALSE,1.8225673,1.3569553,FALSE,1.7361255,1.5163769,FALSE
307,1.7669976,1.63197,FALSE,1.8160893,1.3488578,FALSE,1.7332913,1.5366209,FALSE
308,1.7611268,1.6453311,FALSE,1.8177087,1.3434931,FALSE,1.7390609,1.545427,FALSE
309,1.7786379,1.648469,FALSE,1.8273246,1.3511858,FALSE,1.7303559,1.5362159,FALSE
310,1.7737793,1.6485702,FALSE,1.8303612,1.3694054,FALSE,1.7374413,1.5363171,FALSE
311,1.7728683,1.609398,FALSE,1.8266162,1.3611053,FALSE,1.7209425,1.5257903,FALSE
312,1.7766135,1.6242774,FALSE,1.8272234,1.3464284,FALSE,1.7517133,1.5417831,FALSE
313,1.7709451,1.6423957,FALSE,1.8354223,1.3599919,FALSE,1.7274206,1.5379367,FALSE
314,1.765378,1.6330835,FALSE,1.8244905,1.3566517,FALSE,1.7330889,1.5370257,FALSE
315,1.7597097,1.6460396,FALSE,1.8181137,1.3582711,FALSE,1.7222583,1.5410745,FALSE
316,1.7702366,1.6461408,FALSE,1.8308674,1.3674822,FALSE,1.7212461,1.5369245,FALSE
317,1.7726659,1.6327798,FALSE,1.8338027,1.3574615,FALSE,1.7426035,1.5243732,FALSE
318,1.7850147,1.654036,FALSE,1.823782,1.3588785,FALSE,1.7330889,1.5390501,FALSE
319,1.7775245,1.6265042,FALSE,1.8231746,1.3681908,FALSE,1.729951,1.5255878,FALSE
320,1.7790427,1.6300468,FALSE,1.8286405,1.3557407,FALSE,1.7237766,1.5441111,FALSE
321,1.7702366,1.6416872,FALSE,1.827021,1.3547285,FALSE,1.723979,1.5396575,FALSE
322,1.7732732,1.6341969,FALSE,1.8343089,1.3321564,FALSE,1.7141607,1.550994,FALSE
323,1.7739817,1.6419908,FALSE,1.827021,1.3477443,FALSE,1.7321779,1.5366209,FALSE
324,1.7748927,1.6410799,FALSE,1.8264136,1.3603967,FALSE,1.7321779,1.5377343,FALSE
325,1.7735769,1.6394603,FALSE,1.8430138,1.364648,FALSE,1.7127436,1.5447184,FALSE
326,1.7692244,1.6231639,FALSE,1.8420016,1.3522992,FALSE,1.7222583,1.5423903,FALSE
327,1.7698317,1.6336908,FALSE,1.828438,1.3680896,FALSE,1.7364291,1.5404671,FALSE
328,1.7672,1.648975,FALSE,1.8387625,1.3543236,FALSE,1.7360243,1.5455282,FALSE
329,1.7617341,1.6290346,FALSE,1.8304625,1.3576639,FALSE,1.7187155,1.5252842,FALSE
330,1.7797513,1.6469506,FALSE,1.8394711,1.3334723,FALSE,1.7347083,1.5400623,FALSE
331,1.763961,1.6396627,FALSE,1.8442284,1.3561455,FALSE,1.7111241,1.5273086,FALSE
332,1.7718561,1.6358165,FALSE,1.8234783,1.35402,FALSE,1.7312669,1.5394549,FALSE
333,1.7740829,1.6320713,FALSE,1.8258064,1.3628261,FALSE,1.7282302,1.5476538,FALSE
334,1.7699329,1.6181029,FALSE,1.8353211,1.3501736,FALSE,1.7376437,1.5154659,FALSE
335,1.7698317,1.6179005,FALSE,1.8094087,1.3469346,FALSE,1.7133509,1.5441111,FALSE
336,1.7575841,1.6125358,FALSE,1.8327905,1.3677858,FALSE,1.727623,1.52245,FALSE
337,1.7633536,1.6520116,FALSE,1.8239844,1.348048,FALSE,1.730862,1.546338,FALSE
338,1.7692244,1.6380433,FALSE,1.8158869,1.3469346,FALSE,1.7262058,1.5286244,FALSE
339,1.7570779,1.6280224,FALSE,1.823782,1.3464284,FALSE,1.7231693,1.5443135,FALSE
340,1.7628475,1.6445214,FALSE,1.8278308,1.3605993,FALSE,1.7309632,1.5269037,FALSE
341,1.7531304,1.6266054,FALSE,1.827932,1.3594859,FALSE,1.7330889,1.5268024,FALSE
342,1.7728683,1.635614,FALSE,1.8277296,1.3538175,FALSE,1.7215497,1.5462368,FALSE
343,1.7462474,1.6339945,FALSE,1.8202393,1.3533114,FALSE,1.7284328,1.5300416,FALSE
344,1.755256,1.6479628,FALSE,1.8328917,1.3477443,FALSE,1.7275218,1.5273086,FALSE
345,1.7659854,1.646242,FALSE,1.8262112,1.3593847,FALSE,1.7227644,1.5471478,FALSE
346,1.7750951,1.6400677,FALSE,1.8154819,1.3707212,FALSE,1.7332913,1.5333818,FALSE
347,1.7744879,1.6346018,FALSE,1.841293,1.3410637,FALSE,1.7310644,1.544516,FALSE
348,1.7778281,1.6385493,FALSE,1.832082,1.3443028,FALSE,1.7421986,1.5208305,FALSE
349,1.7715524,1.6458372,FALSE,1.8303612,1.3535138,FALSE,1.7206388,1.5239683,FALSE
350,1.7895696,1.6378409,FALSE,1.82196,1.3680896,FALSE,1.723473,1.5261952,FALSE
351,1.7739817,1.6413835,FALSE,1.8396735,1.3718346,FALSE,1.7306596,1.5393537,FALSE
352,1.7717549,1.6341969,FALSE,1.8354223,1.3591821,FALSE,1.7208412,1.5315598,FALSE
353,1.7709451,1.622759,FALSE,1.8226686,1.3461248,FALSE,1.7316718,1.5386453,FALSE
354,1.768111,1.6445214,FALSE,1.8272234,1.3596883,FALSE,1.7288376,1.5394549,FALSE
355,1.7809659,1.6250871,FALSE,1.827932,1.3476431,FALSE,1.7222583,1.5208305,FALSE
356,1.7712488,1.6366261,FALSE,1.8184173,1.3546273,FALSE,1.7254974,1.5358111,FALSE
357,1.776411,1.6114224,FALSE,1.8230734,1.3713286,FALSE,1.7181083,1.534394,FALSE
358,1.7649732,1.6361201,FALSE,1.8182149,1.3502748,FALSE,1.7334937,1.5330781,FALSE
359,1.7855208,1.6422945,FALSE,1.8358271,1.3504772,FALSE,1.7305584,1.5339891,FALSE
360,1.772261,1.6440152,FALSE,1.828438,1.363231,FALSE,1.7224607,1.5341915,FALSE
361,1.7846098,1.6345005,FALSE,1.8157855,1.356348,FALSE,1.7140595,1.5308512,FALSE
362,1.7793463,1.6416872,FALSE,1.8348149,1.3565505,FALSE,1.725295,1.5252842,FALSE
363,1.7697304,1.6375371,FALSE,1.827021,1.3510846,FALSE,1.7363279,1.5412769,FALSE
364,1.7607219,1.6132444,FALSE,1.8212515,1.3511858,FALSE,1.7186143,1.5496782,FALSE
365,1.7715524,1.6321725,FALSE,1.8247942,1.3578663,FALSE,1.7314693,1.5332806,FALSE
366,1.7658842,1.6440152,FALSE,1.8241868,1.3647493,FALSE,1.7303559,1.531155,FALSE
367,1.7809659,1.6437116,FALSE,1.8272234,1.3652554,FALSE,1.7471584,1.5535246,FALSE
368,1.7716537,1.6280224,FALSE,1.8268186,1.3583724,FALSE,1.7356193,1.5310537,FALSE
369,1.7678072,1.6377397,FALSE,1.8193283,1.3616115,FALSE,1.7277242,1.5185025,FALSE
370,1.7691232,1.643003,FALSE,1.8375479,1.3628261,FALSE,1.7450328,1.5441111,FALSE
371,1.7666938,1.6197225,FALSE,1.8243893,1.3588785,FALSE,1.7438182,1.5345964,FALSE
372,1.7582927,1.6437116,FALSE,1.829349,1.3610041,FALSE,1.7141607,1.5216403,FALSE
373,1.7658842,1.6322737,FALSE,1.8183161,1.3483516,FALSE,1.7354169,1.5297378,FALSE
374,1.7694268,1.6336908,FALSE,1.811838,1.3586761,FALSE,1.7361255,1.5216403,FALSE
375,1.7759049,1.6180017,FALSE,1.8274258,1.3555382,FALSE,1.7330889,1.5186037,FALSE
376,1.765783,1.6458372,FALSE,1.8355235,1.3588785,FALSE,1.7434133,1.528422,FALSE
377,1.7619365,1.6381445,FALSE,1.8187209,1.3567529,FALSE,1.7386559,1.5312562,FALSE
378,1.7723622,1.6404725,FALSE,1.8130527,1.3634334,FALSE,1.740073,1.5282196,FALSE
379,1.7631512,1.6437116,FALSE,1.8260088,1.3719358,FALSE,1.7103144,1.5374305,FALSE
380,1.7770183,1.6239737,FALSE,1.8244905,1.357259,FALSE,1.7202339,1.5406696,FALSE
381,1.7828891,1.6441164,FALSE,1.8180125,1.3598907,FALSE,1.7336961,1.510911,FALSE
382,1.786027,1.6212407,FALSE,1.8340052,1.3520968,FALSE,1.7305584,1.538544,FALSE
383,1.76305,1.6276176,FALSE,1.822871,1.3577651,FALSE,1.7291412,1.5326732,FALSE
384,1.7666938,1.6192163,FALSE,1.8098136,1.331954,FALSE,1.7222583,1.5083804,FALSE
385,1.7753989,1.6270102,FALSE,1.8248954,1.3526028,FALSE,1.7289388,1.5160731,FALSE
386,1.7550536,1.6403713,FALSE,1.8296527,1.3528053,FALSE,1.7349108,1.538544,FALSE
387,1.7708439,1.6252896,FALSE,1.8262112,1.3419747,FALSE,1.7320766,1.5446172,FALSE
388,1.7778281,1.6399665,FALSE,1.8198344,1.352198,FALSE,1.7291412,1.5249805,FALSE
389,1.7580901,1.6477604,FALSE,1.8286405,1.3658627,FALSE,1.7184119,1.533483,FALSE
390,1.7634548,1.632881,FALSE,1.8064734,1.3681908,FALSE,1.7251937,1.5404671,FALSE
391,1.7624426,1.6493798,FALSE,1.8223649,1.3597895,FALSE,1.7381499,1.5449208,FALSE
392,1.7534341,1.6442177,FALSE,1.8385601,1.3576639,FALSE,1.7347083,1.5369245,FALSE
393,1.7731719,1.632881,FALSE,1.8405845,1.3502748,FALSE,1.7284328,1.5145549,FALSE
394,1.7733744,1.6486714,FALSE,1.8254014,1.3533114,FALSE,1.7141607,1.5122268,FALSE
395,1.7721598,1.6407762,FALSE,1.8263124,1.3551334,FALSE,1.7130473,1.5402647,FALSE
396,1.7599121,1.6536311,FALSE,1.8240856,1.3546273,FALSE,1.7202339,1.5359123,FALSE
397,1.7755,1.6548458,FALSE,1.8238832,1.3597895,FALSE,1.7214485,1.528928,FALSE
398,1.7493852,1.6257956,FALSE,1.8342077,1.3546273,FALSE,1.7203351,1.5526136,FALSE
399,1.7471584,1.6323749,FALSE,1.8141661,1.3484528,FALSE,1.7086948,1.5381391,FALSE
400,1.7716537,1.6267066,FALSE,1.8386613,1.3636359,FALSE,1.7380487,1.5280172,FALSE
401,1.7776257,1.6583885,FALSE,1.8277296,1.3630285,FALSE,1.7381499,1.5406696,FALSE
402,1.7736781,1.6331847,FALSE,1.8398759,1.3628261,FALSE,1.7275218,1.527916,FALSE
403,1.7819781,1.6594007,FALSE,1.8287418,1.3544248,FALSE,1.7313681,1.5448196,FALSE
404,1.7829903,1.6259981,FALSE,1.8255028,1.352704,FALSE,1.7137558,1.5303452,FALSE
405,1.765378,1.6336908,FALSE,1.8373455,1.348959,FALSE,1.7247888,1.529333,FALSE
406,1.7694268,1.646242,FALSE,1.8201381,1.3591821,FALSE,1.7262058,1.5292318,FALSE
407,1.7720585,1.6418896,FALSE,1.8330942,1.3382297,FALSE,1.7103144,1.5490708,FALSE
408,1.7757025,1.651303,FALSE,1.808599,1.3564492,FALSE,1.7364291,1.5401635,FALSE
409,1.7786379,1.6451286,FALSE,1.8207453,1.3484528,FALSE,1.7464498,1.5533221,FALSE
410,1.7881526,1.6212407,FALSE,1.8309686,1.3579675,FALSE,1.731773,1.5208305,FALSE
411,1.7556609,1.6384481,FALSE,1.8164941,1.3592833,FALSE,1.7275218,1.5378355,FALSE
412,1.7732732,1.6366261,FALSE,1.8233771,1.3639395,FALSE,1.7096058,1.5249805,FALSE
413,1.7790427,1.6360189,FALSE,1.8257052,1.3415699,FALSE,1.7183107,1.5349001,FALSE
414,1.7617341,1.6332859,FALSE,1.8414955,1.357259,FALSE,1.7378461,1.5313574,FALSE
415,1.7931123,1.642497,FALSE,1.8231746,1.3505784,FALSE,1.7368339,1.5290294,FALSE
416,1.7710463,1.6339945,FALSE,1.8218588,1.344404,FALSE,1.7322791,1.5356086,FALSE
417,1.7615317,1.6376383,FALSE,1.8360295,1.3622187,FALSE,1.7452352,1.5202231,FALSE
418,1.7747915,1.6293384,FALSE,1.8292478,1.3544248,FALSE,1.7376437,1.5304464,FALSE
419,1.7496889,1.6327798,FALSE,1.8287418,1.3611053,FALSE,1.730862,1.5296366,FALSE
420,1.7660866,1.6385493,FALSE,1.8208466,1.3645468,FALSE,1.7390609,1.5373293,FALSE
421,1.7643658,1.6286298,FALSE,1.8203405,1.3611053,FALSE,1.7343035,1.5310537,FALSE
422,1.7670988,1.6410799,FALSE,1.8340052,1.3576639,FALSE,1.7269144,1.5219439,FALSE
423,1.7636573,1.6333871,FALSE,1.8337015,1.3686968,FALSE,1.7427047,1.5359123,FALSE
424,1.7723622,1.6533275,FALSE,1.8206441,1.3642431,FALSE,1.7289388,1.5297378,FALSE
425,1.7756013,1.6280224,FALSE,1.8229722,1.368292,FALSE,1.7362267,1.5357099,FALSE
426,1.768111,1.6288322,FALSE,1.825604,1.361409,FALSE,1.7337974,1.5573709,FALSE
427,1.7680098,1.6205322,FALSE,1.8239844,1.3470358,FALSE,1.7403767,1.5352037,FALSE
428,1.7617341,1.6449262,FALSE,1.8301588,1.3651541,FALSE,1.7452352,1.5277134,FALSE
429,1.7664914,1.6407762,FALSE,1.8185185,1.3605993,FALSE,1.7397693,1.5278146,FALSE
430,1.7716537,1.6290346,FALSE,1.8259076,1.3619151,FALSE,1.7379473,1.5387465,FALSE
431,1.7715524,1.6569715,FALSE,1.8070806,1.3626237,FALSE,1.7240802,1.527005,FALSE
432,1.7579889,1.6359177,FALSE,1.8263124,1.3578663,FALSE,1.7413889,1.5350013,FALSE
433,1.7606207,1.6461408,FALSE,1.8357259,1.3467321,FALSE,1.7388583,1.5366209,FALSE
434,1.7658842,1.648975,FALSE,1.8213527,1.3728468,FALSE,1.7307608,1.5349001,FALSE
435,1.7712488,1.645736,FALSE,1.8336003,1.3552346,FALSE,1.7416925,1.5237659,FALSE
436,1.7606207,1.6306542,FALSE,1.8244905,1.3579675,FALSE,1.7345059,1.5317622,FALSE
437,1.7584951,1.6311603,FALSE,1.8258064,1.3550321,FALSE,1.7395669,1.5389489,FALSE
438,1.7607219,1.6238725,FALSE,1.8341064,1.3482504,FALSE,1.7479682,1.5330781,FALSE
439,1.7586975,1.6318688,FALSE,1.8236808,1.3567529,FALSE,1.7482718,1.5232598,FALSE
440,1.7521182,1.6376383,FALSE,1.8229722,1.3465296,FALSE,1.7137558,1.5264988,FALSE
441,1.7907842,1.6485702,FALSE,1.8082952,1.3597895,FALSE,1.7398705,1.5197171,FALSE
442,1.7668964,1.6317676,FALSE,1.8195307,1.3486552,FALSE,1.7191205,1.5367221,FALSE
443,1.7489804,1.6355127,FALSE,1.8254014,1.3605993,FALSE,1.7438182,1.5442123,FALSE
444,1.7793463,1.6419908,FALSE,1.8154819,1.3591821,FALSE,1.7292424,1.5247781,FALSE
445,1.7680098,1.6408774,FALSE,1.8247942,1.3728468,FALSE,1.7420974,1.532572,FALSE
446,1.7957441,1.6418896,FALSE,1.8248954,1.3533114,FALSE,1.7413889,1.5336854,FALSE
447,1.7890635,1.6313628,FALSE,1.8229722,1.3652554,FALSE,1.731773,1.5420867,FALSE
448,1.772261,1.6394603,FALSE,1.8389649,1.3609029,FALSE,1.7396681,1.5345964,FALSE
449,1.7736781,1.6234676,FALSE,1.8215551,1.3783127,FALSE,1.7293437,1.5432001,FALSE
450,1.7797513,1.6249859,FALSE,1.8340052,1.364142,FALSE,1.7488792,1.5360135,FALSE
451,1.7745891,1.6433067,FALSE,1.8341064,1.3670774,FALSE,1.7387571,1.5424916,FALSE
452,1.7802573,1.6389543,FALSE,1.8436211,1.368292,FALSE,1.7169949,1.5432001,FALSE
453,1.7777269,1.6198237,FALSE,1.8223649,1.3571577,FALSE,1.7310644,1.5371269,FALSE
454,1.7936184,1.6444201,FALSE,1.8453418,1.364648,FALSE,1.726712,1.5544355,FALSE
455,1.7783341,1.6327798,FALSE,1.8382565,1.3588785,FALSE,1.7237766,1.5292318,FALSE
456,1.783294,1.630148,FALSE,1.828843,1.3634334,FALSE,1.7351133,1.5201219,FALSE
457,1.7798525,1.6419908,FALSE,1.8255028,1.3589797,FALSE,1.7429072,1.5314586,FALSE
458,1.7827879,1.6352091,FALSE,1.8339039,1.3526028,FALSE,1.7337974,1.5339891,FALSE
459,1.7869378,1.6520116,FALSE,1.8211502,1.3530078,FALSE,1.7450328,1.5419855,FALSE
460,1.7986794,1.6350067,FALSE,1.8460504,1.3493638,FALSE,1.7348096,1.5338879,FALSE
461,1.7931123,1.6496836,FALSE,1.8162917,1.3548297,FALSE,1.7425023,1.5306488,FALSE
462,1.784711,1.6353103,FALSE,1.8301588,1.3637371,FALSE,1.7137558,1.5176927,FALSE
463,1.7753989,1.6431043,FALSE,1.8071818,1.3537163,FALSE,1.7247888,1.5324708,FALSE
464,1.7887598,1.6199249,FALSE,1.824288,1.3513882,FALSE,1.7259022,1.5447184,FALSE
465,1.7784353,1.6378409,FALSE,1.8233771,1.3472382,FALSE,1.7279266,1.5288268,FALSE
466,1.7827879,1.6410799,FALSE,1.828438,1.370114,FALSE,1.7318742,1.5488684,FALSE
467,1.7811683,1.6387517,FALSE,1.8244905,1.3511858,FALSE,1.7363279,1.5327744,FALSE
468,1.7651756,1.6396627,FALSE,1.8229722,1.3615103,FALSE,1.7203351,1.545933,FALSE
469,1.7650744,1.6218481,FALSE,1.8122429,1.3564492,FALSE,1.7228656,1.5194135,FALSE
470,1.7605195,1.6217469,FALSE,1.8323857,1.3534126,FALSE,1.7375425,1.5478562,FALSE
471,1.7650744,1.63197,FALSE,1.828843,1.3577651,FALSE,1.7253962,1.5203243,FALSE
472,1.7524219,1.643408,FALSE,1.8032343,1.3611053,FALSE,1.7431096,1.5440099,FALSE
473,1.7700342,1.6323749,FALSE,1.8273246,1.3509834,FALSE,1.7365303,1.532572,FALSE
474,1.7767147,1.6454324,FALSE,1.8157855,1.3525016,FALSE,1.728129,1.5350013,FALSE
475,1.7871404,1.6320713,FALSE,1.8394711,1.3464284,FALSE,1.7473608,1.5496782,FALSE
476,1.7739817,1.643914,FALSE,1.8162917,1.3431894,FALSE,1.7344047,1.5380379,FALSE
477,1.7817757,1.6321725,FALSE,1.8221624,1.3428857,FALSE,1.7204363,1.5269037,FALSE
478,1.7828891,1.6429018,FALSE,1.8267174,1.3447077,FALSE,1.728534,1.5241708,FALSE
479,1.7701354,1.6349055,FALSE,1.8295515,1.348048,FALSE,1.7592036,1.5261952,FALSE
480,1.7535353,1.6423957,FALSE,1.8258064,1.3584737,FALSE,1.7452352,1.5398599,FALSE
481,1.7777269,1.652214,FALSE,1.8183161,1.3654578,FALSE,1.7346071,1.5183,FALSE
482,1.769022,1.6444201,FALSE,1.8315759,1.3408613,FALSE,1.743717,1.5306488,FALSE
483,1.767706,1.6309578,FALSE,1.8260088,1.341165,FALSE,1.712946,1.5227537,FALSE
484,1.7649732,1.61537,FALSE,1.8312722,1.3575627,FALSE,1.7482718,1.5240695,FALSE
485,1.7792451,1.6308566,FALSE,1.8280332,1.3583724,FALSE,1.7249912,1.5188061,FALSE
